Area,diameter,perimeter,circularity,homogeneity,compactness,homogeneity,3d bounding box dim rate,compactness2,clbp mean,euler point,x-y projection compactness,min value inside,DC constant,energy,skew inside,kurtosis inside,moment 2,MIP,moment 5,moment 6,moment 7,x-y plane bb rate,T
12.5296875,6.0328125,13.36805088,0.337321752,160.1711719,0.946318527,0.571153846,0.305975275,1.977857581,9.477187502,0.61875,0.26930243,12.25762481,0.62013412,2.920207483,-0.245511506,1.115635,121.3063359,151.7265052,29745.0479,5831950.163,13856.13402,11.82547063,NON-CANCEROUS
8.353125,6.9609375,9.741628258,0.423473426,78.72820313,0.825638596,0.53625,0.429,2.412476839,8.29125,0.61875,0.195698137,11.9826176,0.606420448,3.095617622,-0.34347854,1.262808345,195.2442323,156.4664723,49372.74536,15579943.09,8344.848612,11.80582666,NON-CANCEROUS
49.77070313,8.353125,22.5942353,0.4690496,187.7712891,1.038970954,0.515625,0.17875,1.034522352,7.105312498,1.2375,0.455043085,11.80582666,0.619986894,3.93457591,-0.17297432,1.480082135,89.63003882,135.0413755,19564.99102,2835795.6,338584.2539,11.60939294,NON-CANCEROUS
10.78945313,9.28125,10.2570721,0.493392909,114.4726172,0.918532316,0.3403125,0.3403125,1.873390275,8.29125,1.2375,0.29283532,5.847805202,0.62671144,1.038550445,0.217587586,1.501145844,185.2196251,246.8650675,73898.1923,22121473.28,5755.724286,5.493242008,NON-CANCEROUS
9.04921875,10.6734375,9.892598265,0.444867448,141.6202734,0.847126032,0.349728261,0.331473214,3.202398826,11.4778125,1.2375,0.256354153,5.484377736,0.626231184,1.478345954,0.281091312,1.702492918,190.2252915,223.037641,68569.75416,21081458.48,4397.780429,5.484377736,NON-CANCEROUS
7.308984375,6.0328125,7.875040994,0.567011249,67.41667969,0.822042421,0.523557692,0.523557692,1.696291288,6.166875,1.2375,0.323091423,5.626203132,0.626155136,1.295677462,0.052380185,1.641234912,197.9870087,216.7608255,69358.9553,22193777.93,3204.721967,4.961396921,NON-CANCEROUS
14.26992188,8.353125,16.9944735,0.237709454,102.2561719,0.900431447,0.378125,0.378125,3.584085613,13.035,2.475,0.168921324,5.537562185,0.62724746,1.097844129,0.412290126,1.451393039,245.2049904,190.6084036,75536.43929,29935892.25,8695.392849,4.987989146,NON-CANCEROUS
32.71640625,10.209375,17.25219542,0.528831289,210.3943359,1.030314938,0.478125,0.24375,1.158817408,7.528125002,0.61875,0.366355103,9.699414429,0.621098763,2.426275273,-0.377150948,1.366732076,110.9123065,187.7094858,33644.97356,6031544.681,110670.3984,9.416085234,NON-CANCEROUS
7.65703125,6.9609375,8.132762917,0.556960613,148.4071875,0.923427022,0.5775,0.356971154,1.95094837,9.013125002,0.61875,0.239085312,9.667933345,0.621147076,2.451505727,-0.433265802,1.363746979,126.9468687,186.3405052,38231.0978,7844050.294,6207.917543,9.479046821,NON-CANCEROUS
9.04921875,5.56875,9.012680591,0.53597362,75.56097656,0.841908149,0.3609375,0.356971154,1.372754779,5.8575,0.61875,0.382602365,9.715154978,0.546620287,2.469317177,-0.11341022,1.215884118,204.7958267,205.0500641,67867.80648,22463337.6,8188.489763,9.542008996,NON-CANCEROUS
10.44140625,12.065625,9.999350182,0.502407051,169.2203906,0.850015058,0.404567308,0.404567308,2.711939778,11.3334375,1.85625,0.193311353,9.510527912,0.621269298,2.470603417,-0.073969666,1.129207937,237.7205663,160.6065251,61703.58691,23706243,10978.29877,9.337382517,NON-CANCEROUS
7.308984375,7.8890625,8.132762917,0.531644221,87.32496094,0.90620431,0.363970588,0.363970588,1.605902824,6.476250002,0.61875,0.320201954,9.557749538,0.621472657,2.420646,0.112747185,1.098582179,236.0599606,193.8845232,73969.39688,28220420.25,5238.509107,9.479046821,NON-CANCEROUS
17.75039063,14.85,14.24796856,0.420670741,200.4401953,0.99437535,0.444726563,0.368671875,4.142151347,16.2421875,1.2375,0.1241037,9.667933345,0.597473786,2.394553873,-0.04518388,1.031971134,105.9585488,215.7880806,36952.32525,6328201.894,28346.52788,9.400344692,NON-CANCEROUS
12.87773438,7.425,14.82594622,0.281860949,128.4989063,0.908427467,0.54140625,0.53625,4.019848635,12.82875,2.475,0.227741268,9.431825783,0.621282059,2.520278478,0.192031903,1.545510131,213.8002556,164.5033396,56841.67178,19641471.3,13444.64715,9.337382517,NON-CANCEROUS
11.83359375,16.2421875,9.634876348,0.613288263,210.3943359,0.993403336,0.335892857,0.335892857,2.807928347,12.808125,0.61875,0.161628586,9.652192803,0.621210363,2.329582161,-0.196566382,1.154228541,222.8448669,214.2765541,77172.71878,27794477.7,15248.49313,9.447566325,NON-CANCEROUS
8.701171875,7.8890625,9.119432508,0.503364297,133.9284375,0.909090425,0.509558824,0.333173077,2.373330745,9.394687498,0.61875,0.305119418,9.431825783,0.621345936,2.217072089,-0.025781179,1.193907545,234.0937374,207.5418697,78520.02277,29707128,7450.392318,9.431825783,NON-CANCEROUS
13.57382813,6.496875,14.35472047,0.316922559,86.8725,0.838193072,0.61875,0.383035714,2.760240753,8.528437498,-0.61875,0.393518081,7.306919074,0.622832362,1.45753318,-0.099629159,1.704648207,134.0468682,118.1747826,25600.43804,5546259.675,9200.90918,7.163672163,NON-CANCEROUS
6.9609375,6.0328125,7.617319071,0.57716997,48.41332031,0.880213338,0.523557692,0.4125,1.579219244,5.671875,0.61875,0.228754326,7.306919074,0.622799318,2.103096096,-0.116692352,1.076769282,134.4360134,189.9836111,41277.82764,8968684.106,3870.896072,7.199483891,NON-CANCEROUS
10.44140625,10.6734375,9.634876348,0.541136702,122.1644531,0.824422322,0.591847826,0.419673913,2.747134104,9.838125,0.61875,0.210668331,7.438228547,0.622921244,1.551480031,-0.083292518,1.112563087,235.6268091,143.3503999,54589.05923,20788227.9,8029.439593,7.235295618,NON-CANCEROUS
6.9609375,8.8171875,8.497236751,0.463823325,56.55761719,0.922872063,0.325657894,0.325657894,2.176978168,7.095000002,1.2375,0.246769483,7.294981636,0.62320242,1.716894409,0.073143463,0.9984007,199.9979273,212.4848076,68681.01797,22199873.85,3317.402142,7.294981636,NON-CANCEROUS
8.353125,16.2421875,10.47057593,0.366562579,106.3283203,1.020213277,0.176785714,0.176785714,4.402596691,12.5709375,1.2375,0.155998818,7.462103424,0.623254643,1.913100064,0.540608564,1.775345376,111.5526867,129.1660074,23287.31125,4198597.425,4283.719244,7.199483891,NON-CANCEROUS
16.01015625,17.1703125,13.88349472,0.399611759,184.1516016,1.062617916,0.183952703,0.183952703,3.42407034,12.4575,0.61875,0.183977881,7.509852003,0.622810529,1.786958859,0.117144939,1.447221132,120.0579783,138.6810447,26909.04836,5221529.775,18436.88529,7.199483891,NON-CANCEROUS
8.353125,7.425,9.377154425,0.45703255,137.548125,0.957668221,0.348046875,0.229481456,4.401419649,13.6846875,3.09375,0.192959851,8.288602047,0.622304456,2.356651765,0.340840007,1.418818671,114.1111296,185.7822556,34262.09693,6319030.163,5607.005548,7.456529477,NON-CANCEROUS
12.87773438,6.9609375,15.75008199,0.249754955,57.46253906,1.159372949,0.33,0.286,2.981041847,7.724062498,-1.2375,0.24317708,7.975067531,0.622499259,1.867402625,0.183787922,1.363271369,136.4491413,204.426971,45081.33706,9942492.656,11384.21931,7.577119446,NON-CANCEROUS
8.701171875,6.0328125,11.86593745,0.297313018,169.2203906,0.93834821,0.571153846,0.305975275,4.372382507,14.5715625,2.475,0.246385116,7.52888346,0.622091436,3.528880584,0.702124208,2.612234232,208.2028416,189.3760586,63723.40444,21442610.48,6027.864917,7.504765463,NON-CANCEROUS
13.57382813,6.0328125,10.87926786,0.55175121,72.39375,1.063539933,0.428365384,0.33,1.514361153,5.713125,1.2375,0.323091423,7.782122985,0.622280042,1.917939949,0.180050041,1.56684528,119.4954801,194.0592831,37477.38296,7238285.381,15368.63819,7.504765463,NON-CANCEROUS
7.65703125,4.640625,11.60821553,0.273381915,66.05929688,0.742927079,0.61875,0.594951923,3.415874771,8.837812498,1.2375,0.302067314,7.492706465,0.622523673,2.766998738,0.448020201,1.420453947,193.5024119,181.7795088,56848.18315,17778519,3363.38995,7.492706465,NON-CANCEROUS
6.9609375,7.425,9.785846355,0.349712565,60.17730469,1.157992223,0.270703125,0.270703125,2.621934226,8.219062498,1.85625,0.238630621,7.565060448,0.539904149,2.697097448,0.028912289,1.297414233,191.1833456,189.4352937,58532.43999,18085779.11,4374.797251,7.52888346,NON-CANCEROUS
9.04921875,6.9609375,15.49236006,0.181391199,42.98378906,0.865721427,0.53625,0.3575,2.921435041,7.1775,0.61875,0.18620434,8.143893493,0.62262266,1.540839896,0.289367489,1.73529329,216.8144525,195.6919613,68571.81342,24028267.73,4703.935694,7.69771001,NON-CANCEROUS
8.701171875,12.065625,12.63910321,0.262050815,70.58390625,1.099534434,0.285576923,0.285576923,5.253232251,12.6121875,1.85625,0.148132642,7.69771001,0.622885986,1.669248949,0.574074,1.753278815,226.4827423,178.2730007,65254.26445,23886207.68,4171.656308,7.468588469,NON-CANCEROUS
16.35820313,10.209375,17.936925,0.244613206,78.72820313,0.953172095,0.50625,0.195,4.173633187,12.4575,1.85625,0.162529503,8.906354801,0.621830323,1.856434254,0.435690613,1.669189793,220.8888783,142.2710996,50790.05025,18132249.71,18927.49966,8.732018617,NON-CANCEROUS
6.9609375,6.0328125,9.270402508,0.389682444,27.14765625,1.100625946,0.190384616,0.190384616,1.06742553,3.4340625,0.61875,0.380171084,9.618228044,0.621603877,2.292958474,0.198531847,1.032094315,123.1556465,203.9625498,40596.81108,8080504.369,4439.456021,8.702962785,NON-CANCEROUS
7.65703125,7.425,9.377154425,0.418946505,57.01007813,0.957100992,0.348046875,0.348046875,1.851102989,6.362812498,0.61875,0.262320784,6.115295899,0.624511821,1.560529295,-0.032852327,1.028186544,188.4961224,136.2270424,41499.85737,12642597,2974.00979,6.012544227,NON-CANCEROUS
9.397265625,12.5296875,8.497236751,0.626161489,192.2958984,0.803026025,0.504166667,0.504166667,3.63337305,13.57125,0.61875,0.1733337,6.495477089,0.624219949,1.575528395,-0.148638981,0.982193177,125.5872445,232.0175978,47092.22622,9558570.038,6004.145764,5.96116839,NON-CANCEROUS
7.308984375,9.7453125,7.51056716,0.623378549,120.3546094,1.013902897,0.4125,0.306428571,3.131932801,11.818125,0.61875,0.153084466,6.146121401,0.542993028,1.532750407,0.039571641,0.977027565,121.4910187,166.0388849,32601.68613,6401473.65,3496.503378,6.012544227,NON-CANCEROUS
9.397265625,7.8890625,9.999350182,0.452166346,71.94128906,1.107617312,0.29117647,0.29117647,1.901871918,6.55875,0.61875,0.296018101,6.033094561,0.624753092,1.390482594,0.040905655,1.078539392,134.3286083,226.3593247,49141.47305,10668915.68,5289.910071,6.033094561,NON-CANCEROUS
7.65703125,8.8171875,8.497236751,0.510205658,68.7740625,0.932766382,0.488486842,0.395131579,2.37129587,7.600312498,0.61875,0.217748632,6.207772403,0.624755969,1.399955244,0.200160448,1.426900488,114.3085015,235.738765,43550.20635,8045757.844,3186.440744,5.981718725,NON-CANCEROUS
12.18164063,5.1046875,13.99024663,0.299430013,28.9575,0.947778804,0.50625,0.195,1.051685882,3.7846875,0.61875,0.332361522,4.911421359,0.616577303,1.130745922,0.472194512,1.718557124,224.1843905,124.8015993,45216.42759,16382430.9,4233.330093,4.911421359,NON-CANCEROUS
9.397265625,6.496875,13.83927663,0.236055982,48.41332031,0.898605233,0.486160714,0.383035714,3.067605222,7.600312498,0.61875,0.198208433,4.818242061,0.586069563,1.077760258,0.366109776,1.302598286,200.8163435,180.6615555,58635.68423,19031412.26,2152.688049,4.608588937,NON-CANCEROUS
8.005078125,5.1046875,13.11032896,0.224067405,33.02964844,0.953732485,0.45,0.39,3.039640299,7.476562498,1.2375,0.263058695,4.717297822,0.629907419,0.828297204,0.70308708,2.624030936,202.9759071,176.0197786,57741.87085,18942057.34,2053.909808,4.694002998,NON-CANCEROUS
6.9609375,17.634375,8.497236751,0.463823325,197.7254297,0.866925036,0.179111842,0.179111842,4.514190088,15.4171875,1.85625,0.15646323,4.732827705,0.628883251,1.256656551,0.417556754,1.39432966,230.1559662,179.6650938,66829.92098,24858927.23,2211.805261,4.655178586,NON-CANCEROUS
21.92695313,8.353125,25.12723641,0.167081792,107.2332422,0.984459838,0.55,0.238333333,2.223480397,9.539062502,0,0.13680329,4.70176794,0.627786208,1.346541694,0.020731454,1.189681055,114.4275761,196.2992117,36302.99063,6715384.706,17548.73734,4.694002998,NON-CANCEROUS
10.09335938,6.496875,11.50146361,0.367087676,50.675625,1.011799713,0.530357143,0.229821428,2.029144245,7.754999998,3.09375,0.154355734,4.911421359,0.627346741,1.307795616,-0.31433482,1.303202091,122.5121979,185.4181206,36712.97293,7269785.944,5292.566345,4.740592646,NON-CANCEROUS
12.18164063,5.1046875,11.2437417,0.463579637,52.93792969,1.020010322,0.45,0.2925,0.897757724,3.7434375,0.61875,0.584128421,4.926951241,0.502843504,1.226234963,0.000930744,1.300363188,218.9480902,198.7817837,70340.15742,24890795.33,7735.40645,4.670708173,NON-CANCEROUS
10.09335938,8.8171875,14.24796856,0.239204931,90.03972656,0.76378147,0.553618421,0.451578947,4.109972308,12.643125,2.475,0.142900119,6.052800482,0.624878559,1.522489254,0.098775968,1.259965311,144.439066,226.1009142,52779.83906,12320871.75,5001.314255,5.948555892,NON-CANCEROUS
13.22578125,14.3859375,12.74585513,0.39167303,181.8892969,1.216979682,0.219556452,0.219556452,2.738961365,12.7359375,1.85625,0.15138905,6.02437014,0.624211098,1.858898896,0.161891435,1.589622009,170.2200359,198.4350963,54590.61577,15018379.2,12231.97449,5.901171988,NON-CANCEROUS
7.308984375,4.640625,10.36382402,0.327383857,45.24609375,0.817019041,0.556875,0.53625,2.178514485,5.89875,1.2375,0.36776575,17.58908,0.6194196,5.969551152,0.368985523,1.454045328,90.48471937,166.374016,24330.46333,3558176.325,8245.608123,17.58908,NON-CANCEROUS
12.18164063,7.8890625,21.86528763,0.122584534,86.8725,0.901444039,0.582352941,0.315441177,6.024315665,13.4371875,-1.85625,0.268334408,17.07386531,0.619497418,3.736796495,0.154323601,1.414548219,182.9285997,176.167404,52082.13076,15399145.58,16315.31239,17.07386531,NON-CANCEROUS
12.18164063,6.9609375,12.27462938,0.388981813,82.80035156,1.088255703,0.165,0.165,0.964537778,4.434375,0.61875,0.378538953,18.96298782,0.619392456,3.942969883,-0.475300835,1.441543767,158.9872347,141.6087871,36386.32852,9349576.706,30524.36111,17.15973344,NON-CANCEROUS
10.78945313,5.56875,9.741628258,0.546986509,71.94128906,0.80910928,0.5671875,0.446875,1.086879087,5.2078125,0.61875,0.327666238,6.946407221,0.623380479,1.55432159,-0.275624442,1.121263904,87.87377301,133.537421,18964.77451,2693756.897,8681.464929,6.893506601,NON-CANCEROUS
13.22578125,12.065625,12.59488512,0.401118971,308.1258984,0.953375173,0.333173077,0.249879808,3.012534602,15.0975,0.61875,0.183693108,6.904086849,0.623462131,1.479986688,-0.238978074,1.254194418,113.5611411,129.7077724,23806.65278,4369970.756,9529.556064,6.861766471,NON-CANCEROUS
12.5296875,10.209375,9.999350182,0.602888461,159.7187109,0.984615346,0.39375,0.39375,1.86690145,9.951562498,0.61875,0.186113667,7.10510849,0.623204485,1.222157322,-0.593887465,1.886673801,195.109976,134.0040705,42255.35596,13324640.18,12155.91778,6.872346119,NON-CANCEROUS
6.9609375,11.6015625,7.768289077,0.554954357,177.3646875,0.797868458,0.4455,0.377969457,3.823363732,14.334375,0.61875,0.139216002,8.247757475,0.623265707,1.087576191,-0.126718853,1.041812514,203.9234247,123.5827932,40729.38311,13423539.94,3638.140027,6.88292636,NON-CANCEROUS
7.308984375,8.353125,9.483906341,0.390951433,41.17394531,0.887274087,0.55,0.238333333,2.430532925,6.754687502,0.61875,0.211162329,7.115897027,0.624347261,0.928294502,0.419036948,1.687287435,66.99216899,199.4924549,21598.45972,2338747.228,2303.279805,7.083231049,NON-CANCEROUS
9.397265625,4.1765625,8.497236751,0.626161489,28.05257813,0.973538154,0.55,0.238333333,0.861131203,3.320625,0.61875,0.573643611,7.148563012,0.479049725,1.3531421,-0.299771922,1.176177674,85.36446307,195.2073732,26931.34995,3715815.881,6654.398237,7.115897027,NON-CANCEROUS
10.44140625,10.209375,9.999350182,0.502407051,86.42003906,1.094275115,0.253125,0.253125,1.896439237,7.249687502,0.61875,0.230656423,7.148563012,0.623673235,1.435624614,-0.035598297,1.068734597,97.6605709,114.32847,18045.25279,2848321.266,7546.128771,7.13767415,NON-CANCEROUS
11.48554688,5.56875,14.71919431,0.255049155,64.70191406,0.909824486,0.5671875,0.3575,1.668440786,8.054062502,3.09375,0.228887637,7.159451867,0.512321871,1.483110751,-0.14360775,1.285566044,206.516914,163.7972569,54669.48706,18246923.89,6832.917884,7.13767415,NON-CANCEROUS
11.1375,7.425,9.999350182,0.535900854,46.60347656,1.183665287,0.309375,0.20109375,1.240350505,4.516875,0.61875,0.381142832,7.083231049,0.623783729,1.362601917,0.081321473,1.268252036,210.8715597,189.8266199,64693.86066,22048374.15,8154.007748,7.083231049,NON-CANCEROUS
8.353125,7.8890625,8.754958668,0.524301461,65.60683594,0.907409514,0.436764706,0.378529412,1.600029469,6.249375,0.61875,0.263416917,7.159451867,0.62374707,1.336833157,-0.178700496,1.081321279,229.3464438,158.1777878,58629.81577,21732004.8,4259.278317,7.115897027,NON-CANCEROUS
8.701171875,12.99375,9.483906341,0.465418372,130.7612109,1.102849027,0.198883928,0.198883928,2.308181833,8.796562502,0.61875,0.225177183,7.27922693,0.623583616,1.352155329,-0.06548754,1.422711468,108.9842926,117.452102,20686.9467,3643784.1,4266.732321,7.072342194,NON-CANCEROUS
13.22578125,7.8890625,12.74585513,0.39167303,66.96421875,1.144025314,0.363970588,0.252352941,1.343094092,5.5171875,0.61875,0.329749915,7.584110195,0.623473786,1.361580477,-0.194976967,1.102471288,92.21169808,125.5182658,18706.78356,2788204.444,10039.50818,7.072342194,NON-CANCEROUS
24.71132813,9.28125,25.12723641,0.188298527,173.745,0.960890886,0.495,0.32175,3.981232568,16.0875,3.09375,0.188062451,7.366336603,0.623496652,1.592691488,0.072169881,1.138458494,112.8939285,167.7934891,30615.27627,5588649,37972.96787,7.017899093,NON-CANCEROUS
16.01015625,4.640625,16.37227774,0.287354267,36.196875,0.983785662,0.556875,0.2145,0.932374675,4.6303125,1.85625,0.326843453,7.072342194,0.623448855,1.456707206,-0.327583873,1.33915367,189.058564,206.8248728,63195.30614,19309936.39,15292.3422,7.072342194,NON-CANCEROUS
31.32421875,9.28125,18.49658693,0.440491305,134.3808984,1.132674235,0.5259375,0.160875,1.446506627,7.92,0.61875,0.228879486,7.355447748,0.623299194,1.358338693,-0.397842387,1.301989169,69.73054091,172.676663,19461.23558,2194092.45,65819.39104,7.094119904,NON-CANCEROUS
18.79453125,15.3140625,13.11032896,0.526071299,234.8272266,1.043473432,0.375,0.2925,2.291496154,10.8796875,0.61875,0.238817936,7.246560952,0.623441331,1.598199941,-0.109670145,1.116731454,83.54895256,171.512768,23159.39436,3128137.031,24629.13347,7.072342194,NON-CANCEROUS
9.04921875,4.640625,9.999350182,0.435419444,31.21980469,0.912950586,0.2475,0.2475,1.021766409,3.5475,0.61875,0.507507381,7.399002581,0.623876888,1.431436332,0.181697377,1.052008906,211.2621305,178.588777,60976.31397,20819457.45,5426.285229,7.072342194,NON-CANCEROUS
39.67734375,16.70625,19.11878269,0.522230707,415.8116016,1.274783751,0.4984375,0.208541667,1.959435279,14.0146875,1.2375,0.184056588,7.126785889,0.623207878,1.457164228,-0.558538917,1.715250282,117.7823991,185.4928396,35309.5585,6722707.613,116675.928,7.072342194,NON-CANCEROUS
12.18164063,12.065625,13.11032896,0.340972138,118.0923047,1.210987674,0.285576923,0.20625,3.092980431,11.0034375,0.61875,0.163042006,7.094119904,0.623868553,1.626908214,0.141820343,1.039868698,112.0306941,104.6799128,18953.21404,3431746.519,9841.230834,7.083231049,NON-CANCEROUS
14.61796875,6.496875,12.12365937,0.478475677,76.0134375,1.038524838,0.486160714,0.306428571,1.114309252,5.094375,0.61875,0.421210792,7.072342194,0.623569749,1.588879975,-0.201224594,1.047462662,62.35712387,166.0070675,16730.77522,1686758.752,14202.15787,7.072342194,NON-CANCEROUS
22.275,11.1375,16.00780391,0.418210073,321.2472656,0.869320545,0.5671875,0.3575,2.32551258,12.1584375,1.2375,0.211666552,7.732494396,0.62233374,1.723486407,-0.195362459,1.627686685,202.1607954,140.4215435,45877.11241,14989504.61,34245.65655,7.732494396,NON-CANCEROUS
10.09335938,6.0328125,10.87926786,0.410276541,60.17730469,0.83658182,0.571153846,0.33,2.033232635,6.7134375,1.2375,0.307938516,7.945595095,0.622658877,1.833743826,-0.061854873,1.106188535,102.4888055,141.4595756,23430.83225,3881316.656,7332.317413,7.696977713,NON-CANCEROUS
6.9609375,11.6015625,8.497236751,0.463823325,68.7740625,1.070936241,0.2475,0.2475,2.512252259,7.754999998,0.61875,0.193589929,8.217889682,0.622933488,1.292439513,0.379658261,1.53894985,216.0986263,99.91149875,34894.12588,12186815.85,3579.128558,7.7206555,NON-CANCEROUS
8.701171875,12.5296875,8.497236751,0.579779156,134.3808984,0.854492036,0.504166667,0.436944445,3.661723655,12.4575,1.2375,0.154404504,7.827205555,0.622804923,1.422105597,-0.27338916,1.200963941,228.8578336,181.4656774,67118.82891,24825616.2,5833.860205,7.696977713,NON-CANCEROUS
20.8828125,13.921875,19.01203077,0.277953573,217.6337109,1.21165304,0.20625,0.20625,3.452585808,10.84875,0,0.319057577,7.910078412,0.622713682,1.57406631,-0.001256579,1.131040449,119.2707376,118.8058159,22901.83242,4415355.45,31085.05737,7.661461024,NON-CANCEROUS
22.62304688,12.5296875,22.06047572,0.223646258,202.2500391,1.130859662,0.4125,0.238333333,3.099794043,13.3134375,0,0.15449486,7.696977713,0.601787167,1.69590092,-0.09233375,1.0598957,218.4304951,127.3100312,44942.83374,15866455.28,36681.73088,7.696977713,NON-CANCEROUS
29.93203125,13.4578125,23.98959682,0.250224932,269.2142578,1.272937882,0.384051724,0.221896552,3.609243958,17.7890625,-2.475,0.236124302,7.7206555,0.622548678,1.652630947,-0.426238763,1.308633685,223.8546788,151.3937816,54772.33975,19816537.95,51500.5251,7.696977713,NON-CANCEROUS
47.72109375,9.255,24.7394942,0.582812657,346.8455859,1.037633837,0.77125,0.584864583,1.804539416,11.2988125,1.5425,0.595494432,15.22972645,0.772492572,7.827584814,0.356884045,2.37281935,184.1470821,213.1107936,50880.27836,12149402.53,283972.1532,14.74003106,NON-CANCEROUS
10.84570313,5.784375,12.91814024,0.485800481,43.42619531,1.246102428,0.694125,0.534733333,1.623564122,6.0543125,2.31375,0.396961172,15.25421195,0.773062141,4.165643732,0.141010699,1.19380718,241.8373377,245.8870121,77101.85045,24177137.29,10237.23809,14.69106152,NON-CANCEROUS
9.110390625,12.1471875,10.45844271,0.62259148,98.69589844,1.214139223,0.257083333,0.257083333,2.634498496,8.79225,0.77125,0.350242205,14.71554556,0.773115558,3.869654141,0.073596826,1.114116388,255.3652104,212.7470812,70441.93196,23323929.64,8500.111197,14.71554556,NON-CANCEROUS
15.6178125,7.5196875,16.66280281,0.420459638,199.6477031,1.179552588,0.711923077,0.381387363,2.465329551,11.81297917,0.77125,0.335675959,15.27869598,0.772975257,3.639935388,-0.306021413,1.390599586,151.2040591,189.1217246,37076.15062,7269319.698,17271.18119,14.74003106,NON-CANCEROUS
10.411875,8.6765625,12.14259522,0.527844655,98.13192188,1.029129321,0.668416667,0.534733333,3.00706709,10.33475,0.77125,0.24393081,14.93590921,0.75588165,3.858577925,-0.428133857,1.574045957,243.365033,195.0299261,61541.38159,19419848.25,10401.55878,14.71554556,NON-CANCEROUS
62.03742188,10.411875,28.16291552,0.584653743,234.0502734,1.295040563,0.642708333,0.222805556,1.289495537,8.856520831,1.5425,0.567195118,14.71554556,0.772791745,4.90430977,-0.215606374,1.844870055,111.7206747,168.3243004,24387.06961,3534718.96,422033.3023,14.47069787,NON-CANCEROUS
13.44867188,11.56875,12.78507775,0.614996818,142.6860703,1.144918059,0.4241875,0.4241875,2.335114746,10.33475,1.5425,0.365008874,7.289082444,0.781173654,1.294516414,0.271215234,1.871125224,230.8697145,307.708579,92111.48414,27573634.37,7174.306837,6.847131957,NON-CANCEROUS
11.27953125,13.3040625,12.330774,0.554511546,176.5246641,1.05591265,0.435923913,0.413169643,3.99167692,14.3066875,1.5425,0.319536389,6.836082955,0.780575031,1.842705967,0.350370383,2.122097233,237.1091007,278.0085343,85469.77437,26277292.69,5481.677828,6.836082955,NON-CANCEROUS
9.110390625,7.5196875,9.815960188,0.706759476,84.03250781,1.024646816,0.652596154,0.652596154,2.11436712,7.686791667,1.5425,0.402722037,7.012863297,0.780480241,1.61501615,0.065290049,2.045741294,246.7838068,270.1847058,86453.4857,27663759.56,3994.572633,6.184205859,NON-CANCEROUS
17.78695313,10.411875,21.1830104,0.29629643,127.4587031,1.122355966,0.471319444,0.471319444,4.467436007,16.24766667,3.085,0.210554458,6.902375492,0.781841783,1.368423894,0.513905067,1.809110112,305.6393517,237.5866364,94153.50109,37314031.35,10838.49977,6.217352127,NON-CANCEROUS
40.77984375,12.725625,21.50425166,0.659169505,262.2491016,1.284251145,0.595965909,0.303825758,1.444424931,9.383541669,0.77125,0.456648684,12.08997718,0.77417765,3.02426635,-0.470105323,1.703583214,138.2482689,233.9732379,41937.27007,7518107.209,137946.7391,11.73681735,NON-CANCEROUS
9.54421875,8.6765625,10.13720145,0.694231713,184.9843125,1.151019137,0.719833333,0.444951923,2.431788171,11.23454167,0.77125,0.298011389,12.05073712,0.774237871,3.055715219,-0.540050505,1.699862396,158.2347838,232.266852,47653.7118,9777331.376,7737.949746,11.81529674,NON-CANCEROUS
11.27953125,6.94125,11.23398773,0.668072169,94.18408594,1.049408743,0.449895833,0.444951923,1.711090301,7.301166667,0.77125,0.476900321,12.10959721,0.681342862,3.077916562,-0.14136183,1.515556567,255.2707578,255.5876557,84594.82141,27999756.16,10206.663,11.89377687,NON-CANCEROUS
13.01484375,15.039375,12.46383649,0.626232627,210.9272344,1.059513719,0.504278846,0.504278846,3.380337056,14.12672917,2.31375,0.240955767,11.85453681,0.774390216,3.079519814,-0.092200574,1.407517772,296.3102817,200.1903555,76911.33965,29548993.8,13684.06129,11.6387172,NON-CANCEROUS
9.110390625,9.8334375,10.13720145,0.662675726,108.8474766,1.129551635,0.45367647,0.45367647,2.001701095,8.072416669,0.77125,0.399120416,11.9133969,0.774643695,3.01724966,0.14053538,1.369343847,294.2403953,241.6702037,92200.23813,35175756.15,6529.616402,11.81529674,NON-CANCEROUS
22.12523438,18.51,17.75958909,0.524351207,249.8416172,1.239453719,0.554335938,0.459536458,5.163045214,20.2453125,1.5425,0.154690875,12.05073712,0.744729952,2.984726746,-0.056320109,1.286315535,132.0735851,268.9722136,46059.76702,7887879.936,35332.94485,11.71719732,NON-CANCEROUS
16.05164063,9.255,18.48001781,0.351329708,160.1693438,1.132322721,0.67484375,0.668416667,5.010599207,15.99058333,3.085,0.283871439,11.75643739,0.774406122,3.141438022,0.239360978,1.926423739,266.49446,205.047597,70851.13432,24482399.58,16758.27735,11.6387172,NON-CANCEROUS
14.75015625,20.2453125,12.00953274,0.764442138,262.2491016,1.238242138,0.418678572,0.418678572,3.499983414,15.964875,0.77125,0.201464318,12.03111709,0.774316756,2.903741804,-0.245013045,1.438705071,277.7682483,267.0881493,96193.06563,34644833.82,19006.7076,11.77605742,NON-CANCEROUS
10.84570313,9.8334375,11.36705022,0.627425801,166.9370625,1.133149075,0.635147059,0.415288461,2.958272868,11.71014583,0.77125,0.380320568,11.75643739,0.774485742,2.763501978,-0.032135328,1.488163546,291.7895677,258.6936033,97872.43242,37028884.8,9286.650627,11.75643739,NON-CANCEROUS
